V1,spp_code,common,scientific_name,genus_name,spp_name,state,tot_ba,state_abrv
11461,s81,incense-cedar,Calocedrus decurrens,Calocedrus,decurrens,Georgia,0,GA
11462,s81,incense-cedar,Calocedrus decurrens,Calocedrus,decurrens,South Carolina,0,SC
11463,s81,incense-cedar,Calocedrus decurrens,Calocedrus,decurrens,Arkansas,0,AR
11464,s81,incense-cedar,Calocedrus decurrens,Calocedrus,decurrens,Louisiana,0,LA
11465,s81,incense-cedar,Calocedrus decurrens,Calocedrus,decurrens,Florida,0,FL
11466,s81,incense-cedar,Calocedrus decurrens,Calocedrus,decurrens,Michigan,0,MI
11467,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Washington,496.6731191,WA
11468,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Montana,0,MT
11469,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Maine,0,ME
11470,s810,Emory oak,Quercus emoryi,Quercus,emoryi,North Dakota,0,ND
11471,s810,Emory oak,Quercus emoryi,Quercus,emoryi,South Dakota,0,SD
11472,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Wyoming,0,WY
11473,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Wisconsin,0,WI
11474,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Idaho,1500.017966,ID
11475,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Vermont,0,VT
11476,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Minnesota,0,MN
11477,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Oregon,1151.213579,OR
11478,s810,Emory oak,Quercus emoryi,Quercus,emoryi,New Hampshire,0,NH
11479,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Iowa,0,IA
11480,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Massachusetts,0,MA
11481,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Nebraska,0,NE
11482,s810,Emory oak,Quercus emoryi,Quercus,emoryi,New York,0,NY
11483,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Pennsylvania,0,PA
11484,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Connecticut,0,CT
11485,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Rhode Island,0,RI
11486,s810,Emory oak,Quercus emoryi,Quercus,emoryi,New Jersey,0,NJ
11487,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Indiana,0,IN
11488,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Nevada,0,NV
11489,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Utah,0,UT
11490,s810,Emory oak,Quercus emoryi,Quercus,emoryi,California,182.7447714,CA
11491,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Ohio,0,OH
11492,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Illinois,0,DC
11493,s810,Emory oak,Quercus emoryi,Quercus,emoryi,District of Columbia,0,DC
11494,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Delaware,0,DE
11495,s810,Emory oak,Quercus emoryi,Quercus,emoryi,West Virginia,0,WV
11496,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Maryland,0,MD
11497,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Colorado,0,CO
11498,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Kentucky,0,KY
11499,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Kansas,0,KS
11500,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Virginia,0,VA
11501,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Missouri,0,MO
11502,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Arizona,1599967.338,AZ
11503,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Oklahoma,0,OK
11504,s810,Emory oak,Quercus emoryi,Quercus,emoryi,North Carolina,0,NC
11505,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Tennessee,0,TN
11506,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Texas,134835.8559,TX
11507,s810,Emory oak,Quercus emoryi,Quercus,emoryi,New Mexico,246881.7277,NM
11508,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Alabama,0,AL
11509,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Mississippi,0,MS
11510,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Georgia,0,GA
11511,s810,Emory oak,Quercus emoryi,Quercus,emoryi,South Carolina,0,SC
11512,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Arkansas,0,AR
11513,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Louisiana,0,LA
11514,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Florida,0,FL
11515,s810,Emory oak,Quercus emoryi,Quercus,emoryi,Michigan,0,MI
11516,s812,southern red oak,Quercus falcata,Quercus,falcata,Washington,0,WA
11517,s812,southern red oak,Quercus falcata,Quercus,falcata,Montana,0,MT
11518,s812,southern red oak,Quercus falcata,Quercus,falcata,Maine,0,ME
11519,s812,southern red oak,Quercus falcata,Quercus,falcata,North Dakota,0.447634906,ND
11520,s812,southern red oak,Quercus falcata,Quercus,falcata,South Dakota,698.8428143,SD
11521,s812,southern red oak,Quercus falcata,Quercus,falcata,Wyoming,0,WY
11522,s812,southern red oak,Quercus falcata,Quercus,falcata,Wisconsin,0,WI
11523,s812,southern red oak,Quercus falcata,Quercus,falcata,Idaho,0,ID
11524,s812,southern red oak,Quercus falcata,Quercus,falcata,Vermont,0,VT
11525,s812,southern red oak,Quercus falcata,Quercus,falcata,Minnesota,516.511181,MN
11526,s812,southern red oak,Quercus falcata,Quercus,falcata,Oregon,0,OR
11527,s812,southern red oak,Quercus falcata,Quercus,falcata,New Hampshire,0,NH
11528,s812,southern red oak,Quercus falcata,Quercus,falcata,Iowa,11.51908445,IA
11529,s812,southern red oak,Quercus falcata,Quercus,falcata,Massachusetts,1.819531471,MA
11530,s812,southern red oak,Quercus falcata,Quercus,falcata,Nebraska,1.618801355,NE
11531,s812,southern red oak,Quercus falcata,Quercus,falcata,New York,657.5326859,NY
11532,s812,southern red oak,Quercus falcata,Quercus,falcata,Pennsylvania,10448.40827,PA
11533,s812,southern red oak,Quercus falcata,Quercus,falcata,Connecticut,1.733029641,CT
11534,s812,southern red oak,Quercus falcata,Quercus,falcata,Rhode Island,0,RI
11535,s812,southern red oak,Quercus falcata,Quercus,falcata,New Jersey,113416.2325,NJ
11536,s812,southern red oak,Quercus falcata,Quercus,falcata,Indiana,20822.59311,IN
11537,s812,southern red oak,Quercus falcata,Quercus,falcata,Nevada,0,NV
11538,s812,southern red oak,Quercus falcata,Quercus,falcata,Utah,0,UT
11539,s812,southern red oak,Quercus falcata,Quercus,falcata,California,0,CA
11540,s812,southern red oak,Quercus falcata,Quercus,falcata,Ohio,6478.799524,OH
11541,s812,southern red oak,Quercus falcata,Quercus,falcata,Illinois,59052.75183,DC
11542,s812,southern red oak,Quercus falcata,Quercus,falcata,District of Columbia,2448.68316,DC
11543,s812,southern red oak,Quercus falcata,Quercus,falcata,Delaware,73848.92483,DE
11544,s812,southern red oak,Quercus falcata,Quercus,falcata,West Virginia,42057.99525,WV
11545,s812,southern red oak,Quercus falcata,Quercus,falcata,Maryland,335709.0286,MD
11546,s812,southern red oak,Quercus falcata,Quercus,falcata,Colorado,0,CO
11547,s812,southern red oak,Quercus falcata,Quercus,falcata,Kentucky,716140.7439,KY
11548,s812,southern red oak,Quercus falcata,Quercus,falcata,Kansas,36.12327964,KS
11549,s812,southern red oak,Quercus falcata,Quercus,falcata,Virginia,1903264.87,VA
11550,s812,southern red oak,Quercus falcata,Quercus,falcata,Missouri,426068.7703,MO
11551,s812,southern red oak,Quercus falcata,Quercus,falcata,Arizona,0,AZ
11552,s812,southern red oak,Quercus falcata,Quercus,falcata,Oklahoma,594661.6303,OK
11553,s812,southern red oak,Quercus falcata,Quercus,falcata,North Carolina,1454111.348,NC
11554,s812,southern red oak,Quercus falcata,Quercus,falcata,Tennessee,2270701.643,TN
11555,s812,southern red oak,Quercus falcata,Quercus,falcata,Texas,2542758.511,TX
11556,s812,southern red oak,Quercus falcata,Quercus,falcata,New Mexico,0,NM
11557,s812,southern red oak,Quercus falcata,Quercus,falcata,Alabama,3205105.409,AL
11558,s812,southern red oak,Quercus falcata,Quercus,falcata,Mississippi,3014757.261,MS
11559,s812,southern red oak,Quercus falcata,Quercus,falcata,Georgia,2811335.612,GA
11560,s812,southern red oak,Quercus falcata,Quercus,falcata,South Carolina,1163272.813,SC
11561,s812,southern red oak,Quercus falcata,Quercus,falcata,Arkansas,2704610.495,AR
11562,s812,southern red oak,Quercus falcata,Quercus,falcata,Louisiana,1654587.449,LA
11563,s812,southern red oak,Quercus falcata,Quercus,falcata,Florida,257721.7226,FL
11564,s812,southern red oak,Quercus falcata,Quercus,falcata,Michigan,15.89984672,MI
11565,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Washington,0,WA
11566,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Montana,0,MT
11567,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Maine,0,ME
11568,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,North Dakota,0,ND
11569,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,South Dakota,25.67158379,SD
11570,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Wyoming,0,WY
11571,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Wisconsin,0,WI
11572,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Idaho,0,ID
11573,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Vermont,0,VT
11574,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Minnesota,9.632226668,MN
11575,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Oregon,0,OR
11576,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,New Hampshire,0,NH
11577,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Iowa,20.05684157,IA
11578,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Massachusetts,0,MA
11579,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Nebraska,0,NE
11580,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,New York,8.122938311,NY
11581,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Pennsylvania,142.2866708,PA
11582,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Connecticut,0,CT
11583,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Rhode Island,0,RI
11584,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,New Jersey,1786.278899,NJ
11585,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Indiana,11943.80133,IN
11586,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Nevada,0,NV
11587,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Utah,0,UT
11588,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,California,0,CA
11589,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Ohio,16.97316054,OH
11590,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Illinois,53052.55803,DC
11591,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,District of Columbia,25.56312905,DC
11592,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Delaware,3685.977865,DE
11593,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,West Virginia,77.44067452,WV
11594,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Maryland,31422.662,MD
11595,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Colorado,0,CO
11596,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Kentucky,230630.5626,KY
11597,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Kansas,1.783390587,KS
11598,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Virginia,85148.67062,VA
11599,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Missouri,57719.5247,MO
11600,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Arizona,0,AZ
11601,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Oklahoma,156265.3253,OK
11602,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,North Carolina,239453.0289,NC
11603,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Tennessee,517448.2071,TN
11604,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Texas,1075215.15,TX
11605,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,New Mexico,0,NM
11606,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Alabama,679183.8608,AL
11607,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Mississippi,2169395.662,MS
11608,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Georgia,246411.5263,GA
11609,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,South Carolina,306378.8218,SC
11610,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Arkansas,1530197.986,AR
11611,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Louisiana,886301.7619,LA
11612,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Florida,446.4534926,FL
11613,s813,cherrybark oak,Quercus pagoda,Quercus,pagoda,Michigan,0,MI
11614,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Washington,2672.62873,WA
11615,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Montana,104849.5649,MT
11616,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Maine,25.96306352,ME
11617,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,North Dakota,0,ND
11618,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,South Dakota,8.40092659,SD
11619,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Wyoming,579394.5165,WY
11620,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Wisconsin,0,WI
11621,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Idaho,249144.0565,ID
11622,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Vermont,0,VT
11623,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Minnesota,0,MN
11624,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Oregon,5493.196567,OR
11625,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,New Hampshire,0,NH
11626,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Iowa,0,IA
11627,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Massachusetts,1.888733447,MA
11628,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Nebraska,0,NE
11629,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,New York,6.586352587,NY
11630,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Pennsylvania,188.8491286,PA
11631,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Connecticut,3.31739077,CT
11632,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Rhode Island,0.435861558,RI
11633,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,New Jersey,0,NJ
11634,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Indiana,1.816089898,IN
11635,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Nevada,111411.7308,NV
11636,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Utah,5205353.027,UT
11637,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,California,17519.75334,CA
11638,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Ohio,38.04102868,OH
11639,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Illinois,0,DC
11640,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,District of Columbia,0,DC
11641,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Delaware,0,DE
11642,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,West Virginia,0,WV
11643,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Maryland,1.840304375,MD
11644,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Colorado,7603561.122,CO
11645,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Kentucky,0,KY
11646,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Kansas,0.753320603,KS
11647,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Virginia,0,VA
11648,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Missouri,0,MO
11649,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Arizona,2937983.482,AZ
11650,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Oklahoma,1881.209133,OK
11651,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,North Carolina,0,NC
11652,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Tennessee,0,TN
11653,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Texas,38.0651763,TX
11654,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,New Mexico,3465292.01,NM
11655,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Alabama,0,AL
11656,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Mississippi,0,MS
11657,s814,Gambel oak,Quercus gambelii,Quercus,gambelii,Georgia,0,GA
